Series ID,Series Label,Year,Period,Period Name,Value,Percent Change (1),Percent Change (12),Date
LASST380000000000003,UnemploymentRate_ND,2014,M12,December,2.6,0.0,-7.1,2014-12-01
LASST380000000000003,UnemploymentRate_ND,2015,M01,January,2.6,0.0,-3.7,2015-01-01
LASST380000000000003,UnemploymentRate_ND,2015,M02,February,2.6,0.0,-3.7,2015-02-01
LASST380000000000003,UnemploymentRate_ND,2015,M03,March,2.7,3.8,3.8,2015-03-01
LASST380000000000003,UnemploymentRate_ND,2015,M04,April,2.8,3.7,7.7,2015-04-01
LASST380000000000003,UnemploymentRate_ND,2015,M05,May,2.8,0.0,7.7,2015-05-01
LASST380000000000003,UnemploymentRate_ND,2015,M06,June,2.8,0.0,7.7,2015-06-01
LASST380000000000003,UnemploymentRate_ND,2015,M07,July,2.8,0.0,7.7,2015-07-01
LASST380000000000003,UnemploymentRate_ND,2015,M08,August,2.8,0.0,7.7,2015-08-01
LASST380000000000003,UnemploymentRate_ND,2015,M09,September,2.8,0.0,7.7,2015-09-01
LASST380000000000003,UnemploymentRate_ND,2015,M10,October,2.8,0.0,7.7,2015-10-01
LASST380000000000003,UnemploymentRate_ND,2015,M11,November,2.9,3.6,11.5,2015-11-01
LASST380000000000003,UnemploymentRate_ND,2015,M12,December,3.0,3.4,15.4,2015-12-01
LASST380000000000003,UnemploymentRate_ND,2016,M01,January,3.1,3.3,19.2,2016-01-01
LASST380000000000003,UnemploymentRate_ND,2016,M02,February,3.2,3.2,23.1,2016-02-01
LASST380000000000003,UnemploymentRate_ND,2016,M03,March,3.2,0.0,18.5,2016-03-01
LASST380000000000003,UnemploymentRate_ND,2016,M04,April,3.2,0.0,14.3,2016-04-01
LASST380000000000003,UnemploymentRate_ND,2016,M05,May,3.2,0.0,14.3,2016-05-01
LASST380000000000003,UnemploymentRate_ND,2016,M06,June,3.2,0.0,14.3,2016-06-01
LASST380000000000003,UnemploymentRate_ND,2016,M07,July,3.1,-3.1,10.7,2016-07-01
LASST380000000000003,UnemploymentRate_ND,2016,M08,August,3.1,0.0,10.7,2016-08-01
LASST380000000000003,UnemploymentRate_ND,2016,M09,September,3.0,-3.2,7.1,2016-09-01
LASST380000000000003,UnemploymentRate_ND,2016,M10,October,3.0,0.0,7.1,2016-10-01
LASST380000000000003,UnemploymentRate_ND,2016,M11,November,3.0,0.0,3.4,2016-11-01
LASST380000000000003,UnemploymentRate_ND,2016,M12,December,2.9,-3.3,-3.3,2016-12-01
LASST380000000000003,UnemploymentRate_ND,2017,M01,January,2.9,0.0,-6.5,2017-01-01
LASST380000000000003,UnemploymentRate_ND,2017,M02,February,2.8,-3.4,-12.5,2017-02-01
LASST380000000000003,UnemploymentRate_ND,2017,M03,March,2.7,-3.6,-15.6,2017-03-01
LASST380000000000003,UnemploymentRate_ND,2017,M04,April,2.6,-3.7,-18.8,2017-04-01
LASST380000000000003,UnemploymentRate_ND,2017,M05,May,2.5,-3.8,-21.9,2017-05-01
LASST380000000000003,UnemploymentRate_ND,2017,M06,June,2.5,0.0,-21.9,2017-06-01
LASST380000000000003,UnemploymentRate_ND,2017,M07,July,2.5,0.0,-19.4,2017-07-01
LASST380000000000003,UnemploymentRate_ND,2017,M08,August,2.5,0.0,-19.4,2017-08-01
LASST380000000000003,UnemploymentRate_ND,2017,M09,September,2.5,0.0,-16.7,2017-09-01
LASST380000000000003,UnemploymentRate_ND,2017,M10,October,2.6,4.0,-13.3,2017-10-01
LASST380000000000003,UnemploymentRate_ND,2017,M11,November,2.6,0.0,-13.3,2017-11-01
LASST380000000000003,UnemploymentRate_ND,2017,M12,December,2.6,0.0,-10.3,2017-12-01
LASST380000000000003,UnemploymentRate_ND,2018,M01,January,2.6,0.0,-10.3,2018-01-01
LASST380000000000003,UnemploymentRate_ND,2018,M02,February,2.6,0.0,-7.1,2018-02-01
LASST380000000000003,UnemploymentRate_ND,2018,M03,March,2.6,0.0,-3.7,2018-03-01
LASST380000000000003,UnemploymentRate_ND,2018,M04,April,2.5,-3.8,-3.8,2018-04-01
LASST380000000000003,UnemploymentRate_ND,2018,M05,May,2.4,-4.0,-4.0,2018-05-01
LASST380000000000003,UnemploymentRate_ND,2018,M06,June,2.3,-4.2,-8.0,2018-06-01
LASST380000000000003,UnemploymentRate_ND,2018,M07,July,2.3,0.0,-8.0,2018-07-01
LASST380000000000003,UnemploymentRate_ND,2018,M08,August,2.3,0.0,-8.0,2018-08-01
LASST380000000000003,UnemploymentRate_ND,2018,M09,September,2.3,0.0,-8.0,2018-09-01
LASST380000000000003,UnemploymentRate_ND,2018,M10,October,2.3,0.0,-11.5,2018-10-01
LASST380000000000003,UnemploymentRate_ND,2018,M11,November,2.3,0.0,-11.5,2018-11-01
LASST380000000000003,UnemploymentRate_ND,2018,M12,December,2.4,4.3,-7.7,2018-12-01
LASST380000000000003,UnemploymentRate_ND,2019,M01,January,2.3,-4.2,-11.5,2019-01-01
LASST380000000000003,UnemploymentRate_ND,2019,M02,February,2.3,0.0,-11.5,2019-02-01
LASST380000000000003,UnemploymentRate_ND,2019,M03,March,2.3,0.0,-11.5,2019-03-01
LASST380000000000003,UnemploymentRate_ND,2019,M04,April,2.2,-4.3,-12.0,2019-04-01
LASST380000000000003,UnemploymentRate_ND,2019,M05,May,2.1,-4.5,-12.5,2019-05-01
LASST380000000000003,UnemploymentRate_ND,2019,M06,June,2.1,0.0,-8.7,2019-06-01
LASST380000000000003,UnemploymentRate_ND,2019,M07,July,2.1,0.0,-8.7,2019-07-01
LASST380000000000003,UnemploymentRate_ND,2019,M08,August,2.1,0.0,-8.7,2019-08-01
LASST380000000000003,UnemploymentRate_ND,2019,M09,September,2.1,0.0,-8.7,2019-09-01
LASST380000000000003,UnemploymentRate_ND,2019,M10,October,2.1,0.0,-8.7,2019-10-01
LASST380000000000003,UnemploymentRate_ND,2019,M11,November,2.0,-4.8,-13.0,2019-11-01
LASST380000000000003,UnemploymentRate_ND,2019,M12,December,2.0,0.0,-16.7,2019-12-01
LASST380000000000003,UnemploymentRate_ND,2020,M01,January,2.0,0.0,-13.0,2020-01-01
LASST380000000000003,UnemploymentRate_ND,2020,M02,February,2.2,10.0,-4.3,2020-02-01
LASST380000000000003,UnemploymentRate_ND,2020,M03,March,2.4,9.1,4.3,2020-03-01
LASST380000000000003,UnemploymentRate_ND,2020,M04,April,8.7,262.5,295.5,2020-04-01
LASST380000000000003,UnemploymentRate_ND,2020,M05,May,7.3,-16.1,247.6,2020-05-01
LASST380000000000003,UnemploymentRate_ND,2020,M06,June,6.4,-12.3,204.8,2020-06-01
LASST380000000000003,UnemploymentRate_ND,2020,M07,July,6.1,-4.7,190.5,2020-07-01
LASST380000000000003,UnemploymentRate_ND,2020,M08,August,5.5,-9.8,161.9,2020-08-01
LASST380000000000003,UnemploymentRate_ND,2020,M09,September,5.2,-5.5,147.6,2020-09-01
LASST380000000000003,UnemploymentRate_ND,2020,M10,October,4.8,-7.7,128.6,2020-10-01
LASST380000000000003,UnemploymentRate_ND,2020,M11,November,4.5,-6.3,125.0,2020-11-01
LASST380000000000003,UnemploymentRate_ND,2020,M12,December,4.3,-4.4,115.0,2020-12-01
LASST380000000000003,UnemploymentRate_ND,2021,M01,January,4.0,-7.0,100.0,2021-01-01
LASST380000000000003,UnemploymentRate_ND,2021,M02,February,3.8,-5.0,72.7,2021-02-01
LASST380000000000003,UnemploymentRate_ND,2021,M03,March,3.6,-5.3,50.0,2021-03-01
LASST380000000000003,UnemploymentRate_ND,2021,M04,April,3.4,-5.6,-60.9,2021-04-01
LASST380000000000003,UnemploymentRate_ND,2021,M05,May,3.2,-5.9,-56.2,2021-05-01
LASST380000000000003,UnemploymentRate_ND,2021,M06,June,3.0,-6.3,-53.1,2021-06-01
LASST380000000000003,UnemploymentRate_ND,2021,M07,July,2.8,-6.7,-54.1,2021-07-01
LASST380000000000003,UnemploymentRate_ND,2021,M08,August,2.7,-3.6,-50.9,2021-08-01
LASST380000000000003,UnemploymentRate_ND,2021,M09,September,2.5,-7.4,-51.9,2021-09-01
LASST380000000000003,UnemploymentRate_ND,2021,M10,October,2.4,-4.0,-50.0,2021-10-01
LASST380000000000003,UnemploymentRate_ND,2021,M11,November,2.3,-4.2,-48.9,2021-11-01
LASST380000000000003,UnemploymentRate_ND,2021,M12,December,2.3,0.0,-46.5,2021-12-01
LASST380000000000003,UnemploymentRate_ND,2022,M01,January,2.2,-4.3,-45.0,2022-01-01
LASST380000000000003,UnemploymentRate_ND,2022,M02,February,2.1,-4.5,-44.7,2022-02-01
LASST380000000000003,UnemploymentRate_ND,2022,M03,March,2.0,-4.8,-44.4,2022-03-01
LASST380000000000003,UnemploymentRate_ND,2022,M04,April,2.0,0.0,-41.2,2022-04-01
LASST380000000000003,UnemploymentRate_ND,2022,M05,May,1.9,-5.0,-40.6,2022-05-01
LASST380000000000003,UnemploymentRate_ND,2022,M06,June,1.9,0.0,-36.7,2022-06-01
LASST380000000000003,UnemploymentRate_ND,2022,M07,July,1.9,0.0,-32.1,2022-07-01
LASST380000000000003,UnemploymentRate_ND,2022,M08,August,2.0,5.3,-25.9,2022-08-01
LASST380000000000003,UnemploymentRate_ND,2022,M09,September,2.0,0.0,-20.0,2022-09-01
LASST380000000000003,UnemploymentRate_ND,2022,M10,October,2.0,0.0,-16.7,2022-10-01
LASST380000000000003,UnemploymentRate_ND,2022,M11,November,2.0,0.0,-13.0,2022-11-01
LASST380000000000003,UnemploymentRate_ND,2022,M12,December,2.0,0.0,-13.0,2022-12-01
LASST380000000000003,UnemploymentRate_ND,2023,M01,January,2.0,0.0,-9.1,2023-01-01
LASST380000000000003,UnemploymentRate_ND,2023,M02,February,2.0,0.0,-4.8,2023-02-01
LASST380000000000003,UnemploymentRate_ND,2023,M03,March,1.9,-5.0,-5.0,2023-03-01
LASST380000000000003,UnemploymentRate_ND,2023,M04,April,1.9,0.0,-5.0,2023-04-01
LASST380000000000003,UnemploymentRate_ND,2023,M05,May,1.8,-5.3,-5.3,2023-05-01
LASST380000000000003,UnemploymentRate_ND,2023,M06,June,1.8,0.0,-5.3,2023-06-01
LASST380000000000003,UnemploymentRate_ND,2023,M07,July,1.8,0.0,-5.3,2023-07-01
LASST380000000000003,UnemploymentRate_ND,2023,M08,August,1.8,0.0,-10.0,2023-08-01
LASST380000000000003,UnemploymentRate_ND,2023,M09,September,1.9,5.6,-5.0,2023-09-01
LASST380000000000003,UnemploymentRate_ND,2023,M10,October,1.9,0.0,-5.0,2023-10-01
LASST380000000000003,UnemploymentRate_ND,2023,M11,November,1.9,0.0,-5.0,2023-11-01
LASST380000000000003,UnemploymentRate_ND,2023,M12,December,1.9,0.0,-5.0,2023-12-01
LASST380000000000003,UnemploymentRate_ND,2024,M01,January,1.9,0.0,-5.0,2024-01-01
LASST380000000000003,UnemploymentRate_ND,2024,M02,February,2.0,5.3,0.0,2024-02-01
LASST380000000000003,UnemploymentRate_ND,2024,M03,March,2.0,0.0,5.3,2024-03-01
LASST380000000000003,UnemploymentRate_ND,2024,M04,April,2.0,0.0,5.3,2024-04-01
LASST380000000000003,UnemploymentRate_ND,2024,M05,May,2.0,0.0,11.1,2024-05-01
LASST380000000000003,UnemploymentRate_ND,2024,M06,June,2.1,5.0,16.7,2024-06-01
LASST380000000000003,UnemploymentRate_ND,2024,M07,July,2.2,4.8,22.2,2024-07-01
LASST310000000000003,UnemploymentRate_NE,1998,M01,January,2.3,0.0,-11.5,1998-01-01
LASST310000000000003,UnemploymentRate_NE,1998,M02,February,2.3,0.0,-8.0,1998-02-01
LASST310000000000003,UnemploymentRate_NE,1998,M03,March,2.4,4.3,-4.0,1998-03-01
LASST310000000000003,UnemploymentRate_NE,1998,M04,April,2.4,0.0,0.0,1998-04-01
LASST310000000000003,UnemploymentRate_NE,1998,M05,May,2.4,0.0,0.0,1998-05-01
LASST310000000000003,UnemploymentRate_NE,1998,M06,June,2.5,4.2,4.2,1998-06-01
LASST310000000000003,UnemploymentRate_NE,1998,M07,July,2.5,0.0,4.2,1998-07-01
LASST310000000000003,UnemploymentRate_NE,1998,M08,August,2.6,4.0,8.3,1998-08-01
LASST310000000000003,UnemploymentRate_NE,1998,M09,September,2.6,0.0,8.3,1998-09-01
LASST310000000000003,UnemploymentRate_NE,1998,M10,October,2.7,3.8,17.4,1998-10-01
LASST310000000000003,UnemploymentRate_NE,1998,M11,November,2.7,0.0,17.4,1998-11-01
LASST310000000000003,UnemploymentRate_NE,1998,M12,December,2.7,0.0,17.4,1998-12-01
LASST310000000000003,UnemploymentRate_NE,1999,M01,January,2.6,-3.7,13.0,1999-01-01
LASST310000000000003,UnemploymentRate_NE,1999,M02,February,2.6,0.0,13.0,1999-02-01
LASST310000000000003,UnemploymentRate_NE,1999,M03,March,2.7,3.8,12.5,1999-03-01
LASST310000000000003,UnemploymentRate_NE,1999,M04,April,2.7,0.0,12.5,1999-04-01
LASST310000000000003,UnemploymentRate_NE,1999,M05,May,2.7,0.0,12.5,1999-05-01
LASST310000000000003,UnemploymentRate_NE,1999,M06,June,2.8,3.7,12.0,1999-06-01
LASST310000000000003,UnemploymentRate_NE,1999,M07,July,2.8,0.0,12.0,1999-07-01
LASST310000000000003,UnemploymentRate_NE,1999,M08,August,2.8,0.0,7.7,1999-08-01
LASST310000000000003,UnemploymentRate_NE,1999,M09,September,2.8,0.0,7.7,1999-09-01
LASST310000000000003,UnemploymentRate_NE,1999,M10,October,2.7,-3.6,0.0,1999-10-01
LASST310000000000003,UnemploymentRate_NE,1999,M11,November,2.7,0.0,0.0,1999-11-01
LASST310000000000003,UnemploymentRate_NE,1999,M12,December,2.7,0.0,0.0,1999-12-01
LASST310000000000003,UnemploymentRate_NE,2000,M01,January,2.7,0.0,3.8,2000-01-01
LASST310000000000003,UnemploymentRate_NE,2000,M02,February,2.7,0.0,3.8,2000-02-01
LASST310000000000003,UnemploymentRate_NE,2000,M03,March,2.7,0.0,0.0,2000-03-01
LASST310000000000003,UnemploymentRate_NE,2000,M04,April,2.7,0.0,0.0,2000-04-01
LASST310000000000003,UnemploymentRate_NE,2000,M05,May,2.8,3.7,3.7,2000-05-01
LASST310000000000003,UnemploymentRate_NE,2000,M06,June,2.8,0.0,0.0,2000-06-01
LASST310000000000003,UnemploymentRate_NE,2000,M07,July,2.8,0.0,0.0,2000-07-01
LASST310000000000003,UnemploymentRate_NE,2000,M08,August,2.8,0.0,0.0,2000-08-01
LASST310000000000003,UnemploymentRate_NE,2000,M09,September,2.8,0.0,0.0,2000-09-01
LASST310000000000003,UnemploymentRate_NE,2000,M10,October,2.9,3.6,7.4,2000-10-01
LASST310000000000003,UnemploymentRate_NE,2000,M11,November,2.9,0.0,7.4,2000-11-01
LASST310000000000003,UnemploymentRate_NE,2000,M12,December,2.9,0.0,7.4,2000-12-01
LASST310000000000003,UnemploymentRate_NE,2001,M01,January,2.9,0.0,7.4,2001-01-01
LASST310000000000003,UnemploymentRate_NE,2001,M02,February,2.9,0.0,7.4,2001-02-01
LASST310000000000003,UnemploymentRate_NE,2001,M03,March,3.0,3.4,11.1,2001-03-01
LASST310000000000003,UnemploymentRate_NE,2001,M04,April,3.0,0.0,11.1,2001-04-01
LASST310000000000003,UnemploymentRate_NE,2001,M05,May,3.0,0.0,7.1,2001-05-01
LASST310000000000003,UnemploymentRate_NE,2001,M06,June,3.0,0.0,7.1,2001-06-01
LASST310000000000003,UnemploymentRate_NE,2001,M07,July,3.1,3.3,10.7,2001-07-01
LASST310000000000003,UnemploymentRate_NE,2001,M08,August,3.2,3.2,14.3,2001-08-01
LASST310000000000003,UnemploymentRate_NE,2001,M09,September,3.3,3.1,17.9,2001-09-01
LASST310000000000003,UnemploymentRate_NE,2001,M10,October,3.4,3.0,17.2,2001-10-01
LASST310000000000003,UnemploymentRate_NE,2001,M11,November,3.5,2.9,20.7,2001-11-01
LASST310000000000003,UnemploymentRate_NE,2001,M12,December,3.5,0.0,20.7,2001-12-01
LASST310000000000003,UnemploymentRate_NE,2002,M01,January,3.6,2.9,24.1,2002-01-01
LASST310000000000003,UnemploymentRate_NE,2002,M02,February,3.7,2.8,27.6,2002-02-01
LASST310000000000003,UnemploymentRate_NE,2002,M03,March,3.7,0.0,23.3,2002-03-01
LASST310000000000003,UnemploymentRate_NE,2002,M04,April,3.7,0.0,23.3,2002-04-01
LASST310000000000003,UnemploymentRate_NE,2002,M05,May,3.7,0.0,23.3,2002-05-01
LASST310000000000003,UnemploymentRate_NE,2002,M06,June,3.7,0.0,23.3,2002-06-01
LASST310000000000003,UnemploymentRate_NE,2002,M07,July,3.7,0.0,19.4,2002-07-01
LASST310000000000003,UnemploymentRate_NE,2002,M08,August,3.7,0.0,15.6,2002-08-01
LASST310000000000003,UnemploymentRate_NE,2002,M09,September,3.6,-2.7,9.1,2002-09-01
LASST310000000000003,UnemploymentRate_NE,2002,M10,October,3.7,2.8,8.8,2002-10-01
LASST310000000000003,UnemploymentRate_NE,2002,M11,November,3.7,0.0,5.7,2002-11-01
LASST310000000000003,UnemploymentRate_NE,2002,M12,December,3.7,0.0,5.7,2002-12-01
LASST310000000000003,UnemploymentRate_NE,2003,M01,January,3.8,2.7,5.6,2003-01-01
LASST310000000000003,UnemploymentRate_NE,2003,M02,February,3.8,0.0,2.7,2003-02-01
LASST310000000000003,UnemploymentRate_NE,2003,M03,March,3.9,2.6,5.4,2003-03-01
LASST310000000000003,UnemploymentRate_NE,2003,M04,April,4.0,2.6,8.1,2003-04-01
LASST310000000000003,UnemploymentRate_NE,2003,M05,May,4.0,0.0,8.1,2003-05-01
LASST310000000000003,UnemploymentRate_NE,2003,M06,June,4.0,0.0,8.1,2003-06-01
LASST310000000000003,UnemploymentRate_NE,2003,M07,July,4.1,2.5,10.8,2003-07-01
LASST310000000000003,UnemploymentRate_NE,2003,M08,August,4.0,-2.4,8.1,2003-08-01
LASST310000000000003,UnemploymentRate_NE,2003,M09,September,4.0,0.0,11.1,2003-09-01
LASST310000000000003,UnemploymentRate_NE,2003,M10,October,3.9,-2.5,5.4,2003-10-01
LASST310000000000003,UnemploymentRate_NE,2003,M11,November,3.9,0.0,5.4,2003-11-01
LASST310000000000003,UnemploymentRate_NE,2003,M12,December,3.9,0.0,5.4,2003-12-01
LASST310000000000003,UnemploymentRate_NE,2004,M01,January,3.9,0.0,2.6,2004-01-01
LASST310000000000003,UnemploymentRate_NE,2004,M02,February,3.9,0.0,2.6,2004-02-01
LASST310000000000003,UnemploymentRate_NE,2004,M03,March,3.9,0.0,0.0,2004-03-01
LASST310000000000003,UnemploymentRate_NE,2004,M04,April,3.9,0.0,-2.5,2004-04-01
LASST310000000000003,UnemploymentRate_NE,2004,M05,May,3.9,0.0,-2.5,2004-05-01
LASST310000000000003,UnemploymentRate_NE,2004,M06,June,3.9,0.0,-2.5,2004-06-01
LASST310000000000003,UnemploymentRate_NE,2004,M07,July,3.9,0.0,-4.9,2004-07-01
LASST310000000000003,UnemploymentRate_NE,2004,M08,August,3.9,0.0,-2.5,2004-08-01
LASST310000000000003,UnemploymentRate_NE,2004,M09,September,3.9,0.0,-2.5,2004-09-01
LASST310000000000003,UnemploymentRate_NE,2004,M10,October,3.9,0.0,0.0,2004-10-01
LASST310000000000003,UnemploymentRate_NE,2004,M11,November,3.9,0.0,0.0,2004-11-01
LASST310000000000003,UnemploymentRate_NE,2004,M12,December,4.0,2.6,2.6,2004-12-01
LASST310000000000003,UnemploymentRate_NE,2005,M01,January,4.0,0.0,2.6,2005-01-01
LASST310000000000003,UnemploymentRate_NE,2005,M02,February,4.0,0.0,2.6,2005-02-01
LASST310000000000003,UnemploymentRate_NE,2005,M03,March,4.0,0.0,2.6,2005-03-01
LASST310000000000003,UnemploymentRate_NE,2005,M04,April,3.9,-2.5,0.0,2005-04-01
LASST310000000000003,UnemploymentRate_NE,2005,M05,May,3.8,-2.6,-2.6,2005-05-01
LASST310000000000003,UnemploymentRate_NE,2005,M06,June,3.8,0.0,-2.6,2005-06-01
LASST310000000000003,UnemploymentRate_NE,2005,M07,July,3.7,-2.6,-5.1,2005-07-01
LASST310000000000003,UnemploymentRate_NE,2005,M08,August,3.7,0.0,-5.1,2005-08-01
LASST310000000000003,UnemploymentRate_NE,2005,M09,September,3.7,0.0,-5.1,2005-09-01
LASST310000000000003,UnemploymentRate_NE,2005,M10,October,3.6,-2.7,-7.7,2005-10-01
LASST310000000000003,UnemploymentRate_NE,2005,M11,November,3.5,-2.8,-10.3,2005-11-01
LASST310000000000003,UnemploymentRate_NE,2005,M12,December,3.4,-2.9,-15.0,2005-12-01
LASST310000000000003,UnemploymentRate_NE,2006,M01,January,3.3,-2.9,-17.5,2006-01-01
LASST310000000000003,UnemploymentRate_NE,2006,M02,February,3.2,-3.0,-20.0,2006-02-01
LASST310000000000003,UnemploymentRate_NE,2006,M03,March,3.1,-3.1,-22.5,2006-03-01
LASST310000000000003,UnemploymentRate_NE,2006,M04,April,3.0,-3.2,-23.1,2006-04-01
LASST310000000000003,UnemploymentRate_NE,2006,M05,May,3.0,0.0,-21.1,2006-05-01
LASST310000000000003,UnemploymentRate_NE,2006,M06,June,3.0,0.0,-21.1,2006-06-01
LASST310000000000003,UnemploymentRate_NE,2006,M07,July,3.0,0.0,-18.9,2006-07-01
LASST310000000000003,UnemploymentRate_NE,2006,M08,August,3.0,0.0,-18.9,2006-08-01
LASST310000000000003,UnemploymentRate_NE,2006,M09,September,3.0,0.0,-18.9,2006-09-01
LASST310000000000003,UnemploymentRate_NE,2006,M10,October,3.0,0.0,-16.7,2006-10-01
LASST310000000000003,UnemploymentRate_NE,2006,M11,November,3.0,0.0,-14.3,2006-11-01
LASST310000000000003,UnemploymentRate_NE,2006,M12,December,2.9,-3.3,-14.7,2006-12-01
LASST310000000000003,UnemploymentRate_NE,2007,M01,January,2.9,0.0,-12.1,2007-01-01
LASST310000000000003,UnemploymentRate_NE,2007,M02,February,2.8,-3.4,-12.5,2007-02-01
LASST310000000000003,UnemploymentRate_NE,2007,M03,March,2.8,0.0,-9.7,2007-03-01
LASST310000000000003,UnemploymentRate_NE,2007,M04,April,2.8,0.0,-6.7,2007-04-01
LASST310000000000003,UnemploymentRate_NE,2007,M05,May,2.9,3.6,-3.3,2007-05-01
LASST310000000000003,UnemploymentRate_NE,2007,M06,June,2.9,0.0,-3.3,2007-06-01
LASST310000000000003,UnemploymentRate_NE,2007,M07,July,3.0,3.4,0.0,2007-07-01
LASST310000000000003,UnemploymentRate_NE,2007,M08,August,3.0,0.0,0.0,2007-08-01
LASST310000000000003,UnemploymentRate_NE,2007,M09,September,3.0,0.0,0.0,2007-09-01
LASST310000000000003,UnemploymentRate_NE,2007,M10,October,3.0,0.0,0.0,2007-10-01
LASST310000000000003,UnemploymentRate_NE,2007,M11,November,3.0,0.0,0.0,2007-11-01
LASST310000000000003,UnemploymentRate_NE,2007,M12,December,3.0,0.0,3.4,2007-12-01
LASST310000000000003,UnemploymentRate_NE,2008,M01,January,2.9,-3.3,0.0,2008-01-01
LASST310000000000003,UnemploymentRate_NE,2008,M02,February,2.9,0.0,3.6,2008-02-01
LASST310000000000003,UnemploymentRate_NE,2008,M03,March,3.0,3.4,7.1,2008-03-01
LASST310000000000003,UnemploymentRate_NE,2008,M04,April,3.0,0.0,7.1,2008-04-01
LASST310000000000003,UnemploymentRate_NE,2008,M05,May,3.1,3.3,6.9,2008-05-01
LASST310000000000003,UnemploymentRate_NE,2008,M06,June,3.2,3.2,10.3,2008-06-01
LASST310000000000003,UnemploymentRate_NE,2008,M07,July,3.2,0.0,6.7,2008-07-01
LASST310000000000003,UnemploymentRate_NE,2008,M08,August,3.3,3.1,10.0,2008-08-01
LASST310000000000003,UnemploymentRate_NE,2008,M09,September,3.4,3.0,13.3,2008-09-01
LASST310000000000003,UnemploymentRate_NE,2008,M10,October,3.5,2.9,16.7,2008-10-01
LASST310000000000003,UnemploymentRate_NE,2008,M11,November,3.7,5.7,23.3,2008-11-01
LASST310000000000003,UnemploymentRate_NE,2008,M12,December,3.9,5.4,30.0,2008-12-01
LASST310000000000003,UnemploymentRate_NE,2009,M01,January,4.1,5.1,41.4,2009-01-01
LASST310000000000003,UnemploymentRate_NE,2009,M02,February,4.3,4.9,48.3,2009-02-01
LASST310000000000003,UnemploymentRate_NE,2009,M03,March,4.5,4.7,50.0,2009-03-01
LASST310000000000003,UnemploymentRate_NE,2009,M04,April,4.6,2.2,53.3,2009-04-01
LASST310000000000003,UnemploymentRate_NE,2009,M05,May,4.7,2.2,51.6,2009-05-01
LASST310000000000003,UnemploymentRate_NE,2009,M06,June,4.7,0.0,46.9,2009-06-01
LASST310000000000003,UnemploymentRate_NE,2009,M07,July,4.8,2.1,50.0,2009-07-01
LASST310000000000003,UnemploymentRate_NE,2009,M08,August,4.8,0.0,45.5,2009-08-01
LASST310000000000003,UnemploymentRate_NE,2009,M09,September,4.8,0.0,41.2,2009-09-01
LASST310000000000003,UnemploymentRate_NE,2009,M10,October,4.8,0.0,37.1,2009-10-01
LASST310000000000003,UnemploymentRate_NE,2009,M11,November,4.9,2.1,32.4,2009-11-01
LASST310000000000003,UnemploymentRate_NE,2009,M12,December,4.9,0.0,25.6,2009-12-01
LASST310000000000003,UnemploymentRate_NE,2010,M01,January,4.9,0.0,19.5,2010-01-01
LASST310000000000003,UnemploymentRate_NE,2010,M02,February,4.9,0.0,14.0,2010-02-01
LASST310000000000003,UnemploymentRate_NE,2010,M03,March,4.9,0.0,8.9,2010-03-01
LASST310000000000003,UnemploymentRate_NE,2010,M04,April,4.8,-2.0,4.3,2010-04-01
LASST310000000000003,UnemploymentRate_NE,2010,M05,May,4.7,-2.1,0.0,2010-05-01
LASST310000000000003,UnemploymentRate_NE,2010,M06,June,4.6,-2.1,-2.1,2010-06-01
LASST310000000000003,UnemploymentRate_NE,2010,M07,July,4.6,0.0,-4.2,2010-07-01
LASST310000000000003,UnemploymentRate_NE,2010,M08,August,4.6,0.0,-4.2,2010-08-01
LASST310000000000003,UnemploymentRate_NE,2010,M09,September,4.6,0.0,-4.2,2010-09-01
LASST310000000000003,UnemploymentRate_NE,2010,M10,October,4.6,0.0,-4.2,2010-10-01
LASST310000000000003,UnemploymentRate_NE,2010,M11,November,4.6,0.0,-6.1,2010-11-01
LASST310000000000003,UnemploymentRate_NE,2010,M12,December,4.6,0.0,-6.1,2010-12-01
LASST310000000000003,UnemploymentRate_NE,2011,M01,January,4.6,0.0,-6.1,2011-01-01
LASST310000000000003,UnemploymentRate_NE,2011,M02,February,4.6,0.0,-6.1,2011-02-01
LASST310000000000003,UnemploymentRate_NE,2011,M03,March,4.5,-2.2,-8.2,2011-03-01
LASST310000000000003,UnemploymentRate_NE,2011,M04,April,4.5,0.0,-6.3,2011-04-01
LASST310000000000003,UnemploymentRate_NE,2011,M05,May,4.5,0.0,-4.3,2011-05-01
LASST310000000000003,UnemploymentRate_NE,2011,M06,June,4.4,-2.2,-4.3,2011-06-01
LASST310000000000003,UnemploymentRate_NE,2011,M07,July,4.4,0.0,-4.3,2011-07-01
LASST310000000000003,UnemploymentRate_NE,2011,M08,August,4.4,0.0,-4.3,2011-08-01
LASST310000000000003,UnemploymentRate_NE,2011,M09,September,4.3,-2.3,-6.5,2011-09-01
LASST310000000000003,UnemploymentRate_NE,2011,M10,October,4.3,0.0,-6.5,2011-10-01
LASST310000000000003,UnemploymentRate_NE,2011,M11,November,4.2,-2.3,-8.7,2011-11-01
LASST310000000000003,UnemploymentRate_NE,2011,M12,December,4.1,-2.4,-10.9,2011-12-01
LASST310000000000003,UnemploymentRate_NE,2012,M01,January,4.1,0.0,-10.9,2012-01-01
LASST310000000000003,UnemploymentRate_NE,2012,M02,February,4.0,-2.4,-13.0,2012-02-01
